ds,c011mois,c1259mois,c5ansp,d011mois,d1259mois,d5ansp,casageinc,decageinc,totalcas,totaldeces,letal,attaq
2024-09-01,0.23524124277868397,0.1703107669902359,0.25453833612376425,0.0397689460224474,0.1108861991758174,0.03333569119079177,0.6600903458926841,0.18399083638905656,0.6600903458926841,0.18399083638905656,27.873583901645084,8.732218398326783e-05
2024-09-08,0.23524124277868397,0.17018841317925715,0.25453833612376425,0.03976894602246169,0.1108861991758174,0.03333569119063737,0.6599679920817054,0.18399083638891645,0.6599679920817054,0.18399083638891645,27.878751484380775,8.73059980140898e-05
2024-09-15,0.23524124277868397,0.1700777006012188,0.25453833612376425,0.039768946022471115,0.1108861991758174,0.03333569119071289,0.659857279503667,0.1839908363890014,0.659857279503667,0.1839908363890014,27.88342905414275,8.729135204302101e-05
2024-09-22,0.23524124277868397,0.16997752166109975,0.25453833612376425,0.03976894602247414,0.1108861991758174,0.03333569119067653,0.659757100563548,0.18399083638896807,0.659757100563548,0.18399083638896807,27.88766293410222,8.727809954827578e-05
2024-09-29,0.23524124277868397,0.16988687414573542,0.25453833612376425,0.03976894602247607,0.1108861991758174,0.033335691190694274,0.6596664530481837,0.18399083638898772,0.6596664530481837,0.18399083638898772,27.891495094043922,8.726610794884774e-05
2024-10-06,0.23524124277868397,0.16980485119778327,0.25453833612376425,0.03976894602247671,0.1108861991758174,0.03333569119068571,0.6595844301002315,0.1839908363889798,0.6595844301002315,0.1839908363889798,27.894963554706752,8.725525727818348e-05
2024-10-13,0.23524124277868397,0.16973063224139348,0.25453833612376425,0.0397689460224771,0.1108861991758174,0.03333569119068988,0.6595102111438418,0.18399083638898436,0.6595102111438418,0.18399083638898436,27.89810275566078,8.72454389837557e-05
2024-10-20,0.23524124277868397,0.16966347477345586,0.25453833612376425,0.039768946022477235,0.1108861991758174,0.03333569119068787,0.6594430536759042,0.1839908363889825,0.6594430536759042,0.1839908363889825,27.900943889448914,8.723655484114161e-05
2024-10-27,0.23524124277868397,0.16960270693573745,0.25453833612376425,0.03976894602247732,0.1108861991758174,0.03333569119068885,0.6593822858381857,0.18399083638898356,0.6593822858381857,0.18399083638898356,27.903515205159064,8.722851597140425e-05
2024-11-03,0.23524124277868397,0.16954772079327024,0.25453833612376425,0.039768946022477346,0.1108861991758174,0.033335691190688375,0.6593272996957185,0.18399083638898311,0.6593272996957185,0.18399083638898311,27.90584228408189,8.722124195190232e-05
2024-11-10,0.23524124277868397,0.16949796625241975,0.25453833612376425,0.03976894602247736,0.1108861991758174,0.033335691190688604,0.659277545154868,0.18399083638898336,0.659277545154868,0.18399083638898336,27.907948289936506,8.721466001172219e-05
2024-11-17,0.23524124277868397,0.16945294555767362,0.25453833612376425,0.03976894602247737,0.1108861991758174,0.03333569119068849,0.6592325244601218,0.18399083638898325,0.6592325244601218,0.18399083638898325,27.909854195932226,8.720870430366778e-05
2024-11-24,0.23524124277868397,0.16941220831197443,0.25453833612376425,0.03976894602247737,0.1108861991758174,0.03333569119068855,0.6591917872144226,0.1839908363889833,0.6591917872144226,0.1839908363889833,27.91157899076412,8.72033152455092e-05
2024-12-01,0.23524124277868397,0.16937534697083909,0.25453833612376425,0.03976894602247737,0.1108861991758174,0.03333569119068852,0.6591549258732874,0.18399083638898328,0.6591549258732874,0.18399083638898328,27.91313986544534,8.719843892390792e-05
2024-12-08,0.23524124277868397,0.16934199276519768,0.25453833612376425,0.03976894602247737,0.1108861991758174,0.033335691190688535,0.659121571667646,0.18399083638898328,0.659121571667646,0.18399083638898328,27.914552382721652,8.719402655505605e-05
2024-12-15,0.23524124277868397,0.16931181201214604,0.25453833612376425,0.03976894602247737,0.1108861991758174,0.03333569119068853,0.6590913909145943,0.18399083638898328,0.6590913909145943,0.18399083638898328,27.915830630660594,8.719003399663261e-05
2024-12-22,0.23524124277868397,0.1692845027767064,0.25453833612376425,0.03976894602247737,0.1108861991758174,0.03333569119068853,0.6590640816791546,0.18399083638898328,0.6590640816791546,0.18399083638898328,27.916987361868344,8.718642130619356e-05
2024-12-29,0.23524124277868397,0.16925979185120285,0.25453833612376425,0.03976894602247737,0.1108861991758174,0.03333569119068853,0.659039370753651,0.18399083638898328,0.659039370753651,0.18399083638898328,27.918034119657936,8.718315234157888e-05
