prov,zs,pop,debutsem,c011mois,d011mois,c1259mois,d1259mois,c5ansp,d5ansp,Annee
HAUT-LOMAMI,BUKAMA,245780.0,2022-05-30,0.0,0.0,1.0,0.0,3.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-05-30,2.0,1.0,3.0,1.0,23.0,5.0,2022
HAUT-LOMAMI,KINKONDJA,242153.0,2022-06-06,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-06-06,0.0,0.0,3.0,0.0,8.0,1.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-06-13,1.0,0.0,3.0,0.0,4.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-11-07,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-11-07,0.0,0.0,1.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,KABONDO-DIANDA,186372.0,2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-07-18,0.0,0.0,1.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-08-08,0.0,0.0,0.0,0.0,3.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-08-22,0.0,0.0,1.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-08-29,0.0,0.0,1.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-08-29,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-05-09,0.0,0.0,0.0,0.0,5.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-12-09,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-12-09,0.0,0.0,4.0,1.0,8.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-09-19,0.0,0.0,5.0,0.0,8.0,1.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-09-19,0.0,0.0,2.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-09-19,0.0,0.0,1.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-09-26,0.0,0.0,19.0,0.0,21.0,0.0,2022
HAUT-LOMAMI,KINKONDJA,242153.0,2022-09-26,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-09-26,0.0,0.0,1.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-03-10,0.0,0.0,18.0,0.0,36.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-09-26,0.0,0.0,1.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-09-26,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-03-10,0.0,0.0,2.0,0.0,4.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-03-10,0.0,0.0,0.0,0.0,3.0,0.0,2022
HAUT-LOMAMI,LWAMBA,100863.0,2022-03-10,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-03-10,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-03-10,0.0,0.0,8.0,0.0,20.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-03-10,0.0,0.0,0.0,0.0,6.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-03-10,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,KINKONDJA,242153.0,2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUTUMBA,138648.0,2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-03-10,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUTUMBA,138648.0,2022-10-24,0.0,0.0,2.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-10-24,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,LWAMBA,100863.0,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-03-10,0.0,0.0,3.0,0.0,31.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-10-31,0.0,0.0,6.0,0.0,15.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-10-24,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-10-24,0.0,0.0,7.0,0.0,18.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-10-31,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-10-31,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUTUMBA,138648.0,2022-11-07,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-11-07,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,LWAMBA,100863.0,2022-11-07,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-11-07,0.0,0.0,1.0,0.0,4.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-11-07,0.0,0.0,1.0,0.0,10.0,1.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-11-07,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,KINKONDJA,242153.0,2022-11-07,0.0,0.0,1.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-11-07,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,LWAMBA,100863.0,2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUTUMBA,138648.0,2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-11-21,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,BUTUMBA,138648.0,2022-11-21,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-11-21,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-11-21,0.0,0.0,2.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-11-21,0.0,0.0,0.0,0.0,4.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-11-28,0.0,0.0,3.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-11-28,0.0,0.0,2.0,0.0,4.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-11-28,0.0,0.0,1.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,LWAMBA,100863.0,2022-11-28,0.0,0.0,0.0,0.0,1.0,1.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-11-28,0.0,0.0,2.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-05-12,0.0,0.0,1.0,1.0,0.0,0.0,2022
HAUT-LOMAMI,BUTUMBA,138648.0,2022-05-12,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-05-12,0.0,0.0,0.0,0.0,4.0,0.0,2022
HAUT-LOMAMI,KINKONDJA,242153.0,2022-05-12,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-12-12,0.0,0.0,1.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,BUTUMBA,138648.0,2022-12-19,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,KABONDO-DIANDA,186372.0,2022-12-19,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-12-12,0.0,0.0,1.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,BUTUMBA,138648.0,2022-12-12,0.0,0.0,1.0,0.0,0.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-12-12,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-12-12,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-12-19,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-12-19,0.0,0.0,0.0,0.0,8.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-12-19,0.0,0.0,4.0,0.0,6.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-12-26,0.0,0.0,0.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,MUKANGA,224231.0,2022-12-19,0.0,0.0,4.0,0.0,4.0,0.0,2022
HAUT-LOMAMI,MULONGO,191198.0,2022-12-26,0.0,0.0,0.0,0.0,3.0,0.0,2022
HAUT-LOMAMI,KINKONDJA,242153.0,2022-12-26,0.0,0.0,0.0,0.0,1.0,0.0,2022
HAUT-LOMAMI,BUKAMA,245780.0,2022-12-26,0.0,0.0,1.0,0.0,2.0,0.0,2022
HAUT-LOMAMI,MALEMBA-NKULU,198921.0,2022-12-26,0.0,0.0,2.0,0.0,1.0,0.0,2022
KASAI CENTRAL,MWETSHI,158658.0,2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI CENTRAL,MWETSHI,158658.0,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI CENTRAL,MWETSHI,158658.0,2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
KINSHASA,MALUKU II,42419.0,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2022
KINSHASA,KINSHASA,112896.0,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2022
KINSHASA,LIMETE,120940.0,2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2022
KINSHASA,LIMETE,120940.0,2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,2022
KINSHASA,LIMETE,120940.0,2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MUKUMBI,92312.0,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MUKUMBI,92312.0,2022-07-02,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MUYA,259531.0,2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,DIULU,294279.0,2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MUYA,259531.0,2102-06-06,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MUYA,259531.0,2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BONZOLA,156882.0,2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MUKUMBI,92312.0,2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,TSHISHIMBI,148983.0,2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,LUBILANJI,201494.0,2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,KABEYA-KAMUANGA,127312.0,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BONZOLA,156882.0,2022-07-25,1.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BONZOLA,156882.0,2022-01-08,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MUYA,259531.0,2022-01-08,0.0,0.0,0.0,0.0,2.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,TSHISHIMBI,148983.0,2022-01-08,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,LUKELENGE,212976.0,2022-01-08,0.0,0.0,0.0,0.0,1.0,0.0,2022
KASAI-ORIENTAL,MUKUMBI,92312.0,2022-08-08,2.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MUYA,259531.0,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,KABEYA-KAMUANGA,127312.0,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,KABEYA-KAMUANGA,127312.0,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,TSHISHIMBI,148983.0,2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,TSHISHIMBI,148983.0,2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,DIBINDI,222160.0,2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BONZOLA,156882.0,2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,CITENGE,179894.0,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,TSHILENGE,231168.0,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MUYA,259531.0,2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,KABEYA-KAMUANGA,127312.0,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,TSHILENGE,231168.0,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,LUBILANJI,201494.0,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,KABEYA-KAMUANGA,127312.0,2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,BIBANGA,96235.0,2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MPOKOLO,229930.0,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MIABI,113786.0,2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MIABI,113786.0,2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,KASANSA,160746.0,2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,2022
KASAI-ORIENTAL,MIABI,113786.0,2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,2022
KWILU,MOKALA,193955.0,2022-10-31,0.0,0.0,0.125,0.0,0.3333333333333333,0.0,2022
KWILU,MOKALA,193955.0,2022-03-04,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,2022
KWILU,MOKALA,193955.0,2022-10-04,0.0,0.0,0.375,0.0,1.0,0.0,2022
KWILU,IPAMU,135735.0,2022-09-08,0.0,0.0,0.5,0.0,1.5,0.0,2022
KWILU,IPAMU,135735.0,2022-08-15,0.0,0.0,0.625,0.0,2.0,0.0,2022
KWILU,IPAMU,135735.0,2022-09-26,0.0,0.0,0.75,0.0,2.5,0.0,2022
KWILU,MOKALA,193955.0,2022-09-26,0.0,0.0,0.875,0.0,3.0,0.0,2022
KWILU,MOKALA,193955.0,2022-03-10,0.0,0.0,1.0,0.0,2.0,0.0,2022
KWILU,MOKALA,193955.0,2022-10-10,0.0,0.0,1.0,0.0,1.75,0.0,2022
KWILU,IPAMU,135735.0,2022-10-10,0.0,0.0,1.0,0.0,1.5,0.0,2022
KWILU,MOKALA,193955.0,2022-10-17,0.0,0.0,0.8,0.0,1.25,0.0,2022
KWILU,MOKALA,193955.0,2022-10-24,0.0,0.0,0.6,0.0,1.0,0.0,2022
KWILU,MOKALA,193955.0,2022-07-11,0.0,0.0,0.3999999999999999,0.0,0.6666666666666667,0.0,2022
KWILU,MOKALA,193955.0,2022-11-14,0.0,0.0,0.19999999999999996,0.0,0.33333333333333337,0.0,2022
LUALABA,MANIKA,162195.0,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2022
LUALABA,FUNGURUME,80304.0,2022-03-01,0.0,0.0,1.0,0.0,3.0,0.0,2022
LUALABA,MANIKA,162195.0,2022-10-01,0.0,0.0,0.0,0.0,1.0,0.0,2022
LUALABA,FUNGURUME,80304.0,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
LUALABA,FUNGURUME,80304.0,2022-01-17,0.0,0.0,1.0,0.0,0.0,0.0,2022
LUALABA,FUNGURUME,80304.0,2022-10-01,0.0,0.0,1.0,0.0,3.0,0.0,2022
LUALABA,FUNGURUME,80304.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,2022
LUALABA,FUNGURUME,80304.0,2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,2022
LUALABA,MANIKA,162195.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,2022
LUALABA,FUNGURUME,80304.0,2022-03-14,0.0,0.0,1.0,0.0,0.0,0.0,2022
LUALABA,FUNGURUME,80304.0,2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,2022
LUALABA,BUNKEYA,40969.0,2022-10-24,0.0,0.0,1.0,0.0,2.0,0.0,2022
LUALABA,BUNKEYA,40969.0,2022-10-31,1.0,0.0,11.0,0.0,4.0,0.0,2022
LUALABA,LUALABA,73379.0,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,2022
LUALABA,LUALABA,73379.0,2022-10-31,0.0,0.0,0.0,0.0,1.0,0.0,2022
LUALABA,BUNKEYA,40969.0,2022-07-11,0.0,0.0,1.0,0.0,0.0,0.0,2022
LUALABA,LUALABA,73379.0,2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,2022
LUALABA,BUNKEYA,40969.0,2022-11-14,0.0,0.0,1.0,0.0,0.0,0.0,2022
LUALABA,LUALABA,73379.0,2022-11-14,0.0,0.0,1.0,0.0,0.0,0.0,2022
LUALABA,BUNKEYA,40969.0,2022-11-21,0.0,0.0,2.0,0.0,1.0,0.0,2022
LUALABA,LUALABA,73379.0,2022-11-28,0.0,0.0,0.0,0.0,1.0,0.0,2022
LUALABA,BUNKEYA,40969.0,2022-11-28,0.0,0.0,1.0,1.0,1.0,0.0,2022
LUALABA,FUNGURUME,80304.0,2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,2022
MANIEMA,KASONGO,158726.0,2022-10-31,0.0,0.0,0.0,0.0,2.0,0.0,2022
MANIEMA,SAMBA,82552.0,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,2022
MONGALA,YAMALUKA,184475.0,2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-08-08,5.0,1.0,19.0,2.0,28.0,3.0,2022
SANKURU,LUSAMBO,165540.0,2022-08-15,4.333333333333333,0.875,3.0,1.75,19.333333333333336,2.6666666666666665,2022
SANKURU,BENA DIBELE,157267.0,2022-08-29,3.666666666666667,0.75,3.8,1.5,10.666666666666668,2.3333333333333335,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-08-15,3.0,0.625,4.6,1.25,2.0,2.0,2022
SANKURU,BENA DIBELE,157267.0,2022-08-22,2.3333333333333335,0.5,5.4,1.0,2.0,1.6,2022
SANKURU,LUSAMBO,165540.0,2022-08-22,1.666666666666667,0.375,6.2,0.75,5.0,1.2,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-08-22,1.0,0.25,7.0,0.5,6.0,0.7999999999999998,2022
SANKURU,LUSAMBO,165540.0,2022-08-29,0.5,0.125,4.0,0.25,4.0,0.3999999999999999,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-05-09,0.0,0.0,1.0,0.0,6.0,0.0,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-08-29,0.0,0.0,3.0,2.0,3.0,0.0,2022
SANKURU,BENA DIBELE,157267.0,2022-05-09,0.0,0.0,12.0,3.0,6.0,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-05-09,0.0,0.0,0.0,0.0,9.0,0.0,2022
SANKURU,BENA DIBELE,157267.0,2022-12-09,0.0,0.0,2.0,0.0,0.0,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,2022
SANKURU,BENA DIBELE,157267.0,2022-09-19,0.0,0.0,2.0,0.0,6.0,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-12-09,1.0,0.0,0.0,0.0,3.0,0.0,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-09-19,1.0,0.0,1.0,0.0,2.0,0.0,2022
SANKURU,BENA DIBELE,157267.0,2022-09-26,1.0,0.0,1.0,0.0,8.0,0.0,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-09-26,1.0,0.0,1.0,0.0,1.0,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-09-26,1.0,0.0,1.368421052631579,0.0,2.5,0.0,2022
SANKURU,BENA DIBELE,157267.0,2022-03-10,1.0,0.0,1.736842105263158,0.0,4.0,0.0,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-03-10,1.0,0.0,2.1052631578947367,0.0,2.0,0.0,2022
SANKURU,BENA DIBELE,157267.0,2022-10-10,1.1875,0.0,2.473684210526316,0.0,1.875,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-03-10,1.375,0.0,2.8421052631578947,0.0,1.75,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-10-10,1.5625,0.0,3.2105263157894735,0.0,1.625,0.0,2022
SANKURU,BENA DIBELE,157267.0,2022-10-17,1.75,0.0,3.5789473684210527,0.0,1.5,0.0,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-10-10,1.9375,0.0,3.9473684210526314,0.0,1.375,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-10-17,2.125,0.0,4.315789473684211,0.0,1.25,0.0,2022
SANKURU,BENA DIBELE,157267.0,2022-10-24,2.3125,0.0,4.684210526315789,0.0,1.125,0.0,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-10-24,2.5,0.0,5.052631578947368,0.0,1.0,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-10-24,2.6875,0.0,5.421052631578947,0.0,2.375,0.0,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-10-31,2.875,0.0,5.789473684210526,0.0,3.75,0.0,2022
SANKURU,BENA DIBELE,157267.0,2022-10-31,3.0625,0.0,6.157894736842105,0.0,5.125,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-10-31,3.25,0.0,6.526315789473684,0.0,6.5,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-11-14,3.4375,0.0,6.894736842105263,0.0,7.875,0.0,2022
SANKURU,PANIA-MUTOMBO,110381.0,2022-11-14,3.625,0.0,7.263157894736842,0.0,9.25,0.0,2022
SANKURU,LUSAMBO,165540.0,2022-11-28,3.8125,0.0,7.63157894736842,0.0,10.625,0.0,2022
SUD-KIVU,IDJWI,166424.0,2022-03-01,4.0,0.0,8.0,0.0,12.0,0.0,2022
SUD-KIVU,MINOVA,119900.0,2022-03-01,28.0,0.0,18.0,0.0,18.0,0.0,2022
SUD-KIVU,MITI-MURHESA,145949.0,2022-03-01,1.0,0.0,0.0,0.0,3.0,0.0,2022
